,Unnamed: 0,Title,Artist(s),Track_ID,Genre
3260,61,Gotta Get thru This,Daniel Bedingfield,missing,missing
3261,62,"Pass the Courvoisier, Part II",Busta Rhymes featuring P. Diddy and Pharrell,missing,missing
3262,63,Lose Yourself,Eminem,129473465,Alternative Rap
3263,64,Butterflies,Michael Jackson,missing,missing
3264,65,What About Us?,Brandy,45959535,R&B/Soul
3265,66,Underneath Your Clothes,Shakira,85351364,Pop
3266,67,Rainy Dayz,Mary J. Blige featuring Ja Rule,missing,missing
3267,68,Differences,Ginuwine,88361183,Contemporary R&B
3268,69,If I Could Go!,Angie Martinez featuring Lil' Mo and Sacario,missing,missing
3269,70,The Whole World,Outkast featuring Killer Mike,missing,missing
3270,71,Underneath It All,No Doubt featuring Lady Saw,33640479,Rock
3271,72,Caramel,City High featuring Eve,missing,missing
3272,73,Luv U Better,LL Cool J,34752838,Hip Hop/Rap
3273,74,Gimme the Light,Sean Paul,missing,missing
3274,75,Gone,'N Sync,87105771,Pop
3275,76,Livin' It Up,Ja Rule featuring Case,17637995,Hip Hop/Rap
3276,77,Rollout (My Business),Ludacris,missing,missing
3277,78,Here Is Gone,Goo Goo Dolls,879288,Pop
3278,79,No More Drama,Mary J. Blige,32101159,R&B/Soul
3279,80,Days Go By,Dirty Vegas,missing,missing
3280,81,Baby,Ashanti,missing,missing
3281,82,The Good Stuff,Kenny Chesney,89394603,Country
3282,83,We Thuggin',Fat Joe featuring R. Kelly,54793300,Hip Hop/Rap
3283,84,Good Morning Beautiful,Steve Holy,852900,Country
3284,85,Rock the Boat,Aaliyah,missing,missing
3285,86,Drive (For Daddy Gene),Alan Jackson,89199233,Country
3286,87,Standing Still,Jewel,91580723,Pop
3287,88,Anything,Jaheim featuring Next,missing,missing
3288,89,Full Moon,Brandy,33391529,R&B/Soul
3289,90,Uh Huh,B2K,33556025,Pop
3290,91,A New Day Has Come,Celine Dion,85461960,Pop
3291,92,Turn Off the Light,Nelly Furtado,missing,missing
3292,93,Living and Living Well,George Strait,89595001,Country
3293,94,My List,Toby Keith,1495497,Country
3294,95,Hands Clean,Alanis Morissette,87653082,Pop
3295,96,Sk8er Boi,Avril Lavigne,31085652,Pop/Rock
3296,97,Long Time Gone,Dixie Chicks,1000278,Country
3297,98,Where Were You (When the World Stopped Turning),Alan Jackson,89199533,Country
3298,99,Like I Love You,Justin Timberlake,74578221,Pop
3299,100,I Do!!,Toya,32822285,R&B/Soul
3300,1,In da Club,50 Cent,84460582,East Coast Rap
3301,2,Ignition,R. Kelly,missing,missing
3302,3,Get Busy,Sean Paul,missing,missing
3303,4,Crazy in Love,Beyoncé featuring Jay-Z,32158732,Pop
3304,5,When I'm Gone,3 Doors Down,156326973,Grunge
3305,6,Unwell,Matchbox Twenty,1093171,Pop
3306,7,Right Thurr,Chingy,missing,missing
3307,8,Miss You,Aaliyah,44612923,R&B/Soul
3308,9,Picture,Kid Rock featuring Sheryl Crow,missing,missing
3309,10,Bring Me to Life,Evanescence featuring Paul McCoy,30423587,Alternative Rap
3310,11,Get Low,Lil Jon & The East Side Boyz featuring Ying Yang Twins,missing,missing
3311,12,Baby Boy,Beyoncé featuring Sean Paul,86783453,Contemporary R&B
3312,13,Shake Ya Tailfeather,"Nelly, P. Diddy and Murphy Lee",missing,missing
3313,14,21 Questions,50 Cent featuring Nate Dogg,33659169,R&B/Soul
3314,15,All I Have,Jennifer Lopez featuring LL Cool J,missing,missing
3315,16,Beautiful,Christina Aguilera,33673424,Contemporary R&B
3316,17,I Know What You Want,Busta Rhymes and Mariah Carey featuring Flipmode Squad,missing,missing
3317,18,I'm with You,Avril Lavigne,31085669,Pop/Rock
3318,19,Drift Away,Uncle Kracker featuring Dobie Gray,91963050,Pop
3319,20,Magic Stick,Lil' Kim featuring 50 Cent,missing,missing
3320,21,P.I.M.P.,50 Cent,84460588,Hip Hop/Rap
3321,22,"Bump, Bump, Bump",B2K and P. Diddy,missing,missing
3322,23,Into You,Fabolous featuring Tamia,84589764,Alternative Rap
3323,24,Can't Let You Go,Fabolous featuring Lil' Mo and Mike Shorey,missing,missing
3324,25,Mesmerize,Ja Rule featuring Ashanti,54717919,Contemporary R&B
3325,26,Where Is the Love?,Black Eyed Peas,156441654,Hip Hop/Rap
3326,27,The Game of Love,Santana featuring Michelle Branch,37233783,Pop
3327,28,Lose Yourself,Eminem,129473465,Alternative Rap
3328,29,Rock wit U (Awww Baby),Ashanti,171217133,R&B/Soul
3329,30,Cry Me a River,Justin Timberlake,74578224,Pop
3330,31,How You Gonna Act Like That,Tyrese,86360238,R&B/Soul
3331,32,Rock Your Body,Justin Timberlake,74578225,Pop
3332,33,No Letting Go,Wayne Wonder,95899693,Hip Hop/Rap
3333,34,Frontin',Pharrell featuring Jay-Z,missing,missing
3334,35,Landslide,Dixie Chicks,1000279,Country
3335,36,Work It,Missy Elliott,missing,missing
3336,37,'03 Bonnie & Clyde,Jay-Z featuring Beyoncé,73455276,Music
3337,38,Don't Mess with My Man,Nivea featuring Jagged Edge,missing,missing
3338,39,So Gone,Monica,139923539,Contemporary R&B
3339,40,Air Force Ones,Nelly featuring St. Lunatics,missing,missing
3340,41,"Never Leave You (Uh Oooh, Uh Oooh)",Lumidee,missing,missing
3341,42,Beautiful,Snoop Dogg featuring Pharrell and Charlie Wilson,missing,missing
3342,43,Gossip Folks,Missy Elliott featuring Ludacris,missing,missing
3343,44,Miss Independent,Kelly Clarkson,missing,missing
3344,45,Calling All Angels,Train,160557679,Pop
3345,46,Damn!,YoungBloodZ featuring Lil Jon,missing,missing
3346,47,This Is the Night,Clay Aiken,44409719,Pop
3347,48,Your Body Is a Wonderland,John Mayer,missing,missing
3348,49,Headstrong,Trapt,90278917,Alternative
3349,50,In Those Jeans,Ginuwine,36643310,Pop
3350,51,Stand Up,Ludacris featuring Shawnna,33958729,Hip Hop/Rap
3351,52,The Remedy (I Won't Worry),Jason Mraz,85344749,Pop
3352,53,Why Don't You & I,Santana featuring Alex Band,33222797,Pop
3353,54,Excuse Me Miss,Jay-Z,32157623,Hip Hop/Rap
3354,55,Jenny from the Block,Jennifer Lopez featuring Jadakiss and Styles P,missing,missing
3355,56,Are You Happy Now?,Michelle Branch,91800523,Pop
3356,57,Forever and for Always,Shania Twain,134206358,Country
3357,58,I Can,Nas,85844387,Pop
3358,59,Underneath It All,No Doubt featuring Lady Saw,33640479,Rock
3359,60,If You're Not the One,Daniel Bedingfield,130158776,Soul
3360,61,Thoia Thoing,R. Kelly,114482170,R&B/Soul
3361,62,Here Without You,3 Doors Down,156326974,Grunge
3362,63,Wanksta,50 Cent,missing,missing
3363,64,My Love Is Like...Wo,Mýa,missing,missing
3364,65,It's Five O'Clock Somewhere,Alan Jackson featuring Jimmy Buffett,missing,missing
3365,66,Like Glue,Sean Paul,missing,missing
3366,67,Can't Hold Us Down,Christina Aguilera featuring Lil' Kim,missing,missing
3367,68,My Front Porch Looking In,Lonestar,92972624,Country
3368,69,Angel,Amanda Perez,163897140,Pop
3369,70,She Hates Me,Puddle of Mudd,89955222,Grunge
3370,71,Don't Wanna Try,Frankie J,36639442,Pop
3371,72,The Jump Off,Lil' Kim featuring Mr. Cheeks,85944914,Hip Hop/Rap
3372,73,Intuition,Jewel,30342393,Pop
3373,74,Hell Yeah,Ginuwine featuring Baby,missing,missing
3374,75,Beer for My Horses,Toby Keith featuring Willie Nelson,35567200,Country
3375,76,Holidae In,Chingy featuring Ludacris and Snoop Dogg,missing,missing
3376,77,Suga Suga,Baby Bash featuring Frankie J,45626074,Dirty South
3377,78,Love of My Life (An Ode to Hip-Hop),Erykah Badu featuring Common,missing,missing
3378,79,Fighter,Christina Aguilera,33673417,Contemporary R&B
3379,80,Thugz Mansion,2Pac,missing,missing
3380,81,Clocks,Coldplay,32169458,Alternative
3381,82,Put That Woman First,Jaheim,92654146,R&B/Soul
3382,83,Rain on Me,Ashanti,missing,missing
3383,84,19 Somethin',Mark Wills,100210102,Country
3384,85,"Can't Stop, Won't Stop",Young Gunz,missing,missing
3385,86,Red Dirt Road,Brooks & Dunn,53702187,Contemporary Bluegrass
3386,87,What Was I Thinkin',Dierks Bentley,43660456,Contemporary Country
3387,88,Flying Without Wings,Ruben Studdard,30057320,Pop
3388,89,Sing for the Moment,Eminem,123686507,Hip Hop/Rap
3389,90,Have You Forgotten?,Darryl Worley,40838594,Country
3390,91,"No Shoes, No Shirt, No Problems",Kenny Chesney,44199982,Country
3391,92,Come Over,Aaliyah,98964430,R&B/Soul
3392,93,Sick of Being Lonely,Field Mob,157950954,Hip Hop/Rap
3393,94,Step in the Name of Love,R. Kelly,missing,missing
3394,95,I Want You,Thalía featuring Fat Joe,34734375,Latin
3395,96,Like a Stone,Audioslave,30662728,Alternative
3396,97,Don't Know Why,Norah Jones,156579297,Pop
3397,98,Superman,Eminem,93973543,Hip Hop/Rap
3398,99,Real Good Man,Tim McGraw,40742095,Country
3399,100,Say Yes,Floetry,missing,missing
3400,1,Yeah!,Usher featuring Lil Jon and Ludacris,35186077,Alternative Rap
3401,2,Burn,Usher,32833718,Contemporary R&B
3402,3,If I Ain't Got You,Alicia Keys,85843846,Contemporary R&B
3403,4,This Love,Maroon 5,84428845,Pop
3404,5,The Way You Move,OutKast featuring Sleepy Brown,missing,missing
3405,6,The Reason,Hoobastank,180130953,Rock
3406,7,I Don't Wanna Know,Mario Winans featuring Enya and P. Diddy,missing,missing
3407,8,Hey Ya!,OutKast,86324390,Alternative Rap
3408,9,Goodies,Ciara featuring Petey Pablo,missing,missing
3409,10,Lean Back,Terror Squad featuring Fat Joe and Remy Ma,missing,missing
3410,11,Tipsy,J-Kwon,missing,missing
3411,12,Confessions Part II,Usher,missing,missing
3412,13,Slow Motion,Juvenile featuring Soulja Slim,36205726,Hip Hop/Rap
3413,14,Freek-a-Leek,Petey Pablo,missing,missing
3414,15,Here Without You,3 Doors Down,156326974,Grunge
3415,16,Slow Jamz,Twista featuring Kanye West and Jamie Foxx,missing,missing
3416,17,Someday,Nickelback,30100557,Rock
3417,18,Naughty Girl,Beyoncé,84582903,Pop
3418,19,My Immortal,Evanescence,30423598,Goth Rock
3419,20,Sunshine,Lil' Flip featuring Lea,missing,missing
3420,21,Dirt Off Your Shoulder,Jay-Z,32071330,Hip Hop/Rap
3421,22,Move Ya Body,Nina Sky,missing,missing
3422,23,Dip It Low,Christina Milian,missing,missing
3423,24,My Boo,Usher and Alicia Keys,missing,missing
3424,25,One Call Away,Chingy featuring J-Weav,92905379,Dirty South
3425,26,"Me, Myself and I",Beyoncé,84582907,Pop
3426,27,Turn Me On,Kevin Lyttle,34729484,Dancehall
3427,28,The First Cut Is the Deepest,Sheryl Crow,90181782,Pop
3428,29,You Don't Know My Name,Alicia Keys,85843845,Contemporary R&B
3429,30,My Place,Nelly featuring Jaheim,missing,missing
3430,31,Overnight Celebrity,Twista,missing,missing
3431,32,Hotel,Cassidy featuring R. Kelly,missing,missing
3432,33,Numb,Linkin Park,84487238,Pop/Rock
3433,34,Diary,Alicia Keys featuring Tony! Toni! Toné!,missing,missing
3434,35,She Will Be Loved,Maroon 5,84428835,Pop/Rock
3435,36,White Flag,Dido,37126334,Pop
3436,37,Heaven,Los Lonely Boys,47471382,Rock
3437,38,It's My Life,No Doubt,87647693,Rock
3438,39,Pieces of Me,Ashlee Simpson,61635924,Pop
3439,40,Leave (Get Out),JoJo,44840424,Pop
3440,41,Milkshake,Kelis,34012171,R&B/Soul
3441,42,Splash Waterfalls,Ludacris,88360549,Hip Hop/Rap
3442,43,Jesus Walks,Kanye West,85341291,East Coast Rap
3443,44,Locked Up,Akon featuring Styles P,173549391,Hip Hop/Rap
3444,45,Stand Up,Ludacris featuring Shawnna,33958729,Hip Hop/Rap
3445,46,Suga Suga,Baby Bash featuring Frankie J,45626074,Dirty South
3446,47,All Falls Down,Kanye West featuring Syleena Johnson,missing,missing
3447,48,Toxic,Britney Spears,85325346,Electronic
3448,49,Salt Shaker,Ying Yang Twins featuring Lil Jon & the East Side Boyz,missing,missing
3449,50,With You,Jessica Simpson,92324160,Pop
3450,51,Meant to Live,Switchfoot,30202290,Grunge
3451,52,I Like That,"Houston featuring Chingy, Nate Dogg and I-20",missing,missing
3452,53,Sorry 2004,Ruben Studdard,30057275,Pop
3453,54,My Happy Ending,Avril Lavigne,30448779,Grunge
3454,55,On Fire,Lloyd Banks,missing,missing
3455,56,Roses,Outkast,86324391,Contemporary R&B
3456,57,Walked Outta Heaven,Jagged Edge,139923579,Pop
3457,58,Lose My Breath,Destiny's Child,87419672,Teen Pop
3458,59,My Band,D12,13893982,Hip Hop/Rap
3459,60,I'm Still in Love with You,Sean Paul featuring Sasha,missing,missing
3460,61,Through the Wire,Kanye West,85341303,Hip Hop/Rap
3461,62,Why?,Jadakiss,missing,missing
3462,63,Fuck It (I Don't Want You Back),Eamon,176347946,Contemporary R&B
3463,64,Read Your Mind,Avant featuring Snoop Dogg,missing,missing
3464,65,Game Over (Flip),Lil' Flip,missing,missing
3465,66,One Thing,Finger Eleven,41076533,Alternative
3466,67,Headsprung,LL Cool J,16418476,Hip Hop/Rap
3467,68,Damn!,YoungBloodZ featuring Lil Jon,missing,missing
3468,69,Baby Boy,Beyoncé featuring Sean Paul,86783453,Contemporary R&B
3469,70,Get Low,Lil Jon & the East Side Boyz featuring Ying Yang Twins,missing,missing
3470,71,Drop It Like It's Hot,Snoop Dogg featuring Pharrell,4429680,Alternative Rap
3471,72,U Should've Known Better,Monica,139923540,Contemporary R&B
3472,73,On the Way Down,Ryan Cabrera,2671572,Pop
3473,74,Breakaway,Kelly Clarkson,missing,missing
3474,75,Why Don't You & I,Santana featuring Alex Band,33222797,Pop
3475,76,Are You Gonna Be My Girl,Jet,150574110,Music
3476,77,100 Years,Five for Fighting,139788297,Rock
3477,78,Step in the Name of Love,R. Kelly,missing,missing
3478,79,Breaking the Habit,Linkin Park,84487218,Electronic
3479,80,Gigolo,Nick Cannon featuring R. Kelly,missing,missing
3480,81,Live Like You Were Dying,Tim McGraw,2663762,Contemporary Country
3481,82,Remember When,Alan Jackson,89199235,Traditional Country
3482,83,Everytime,Britney Spears,85325352,Teen Pop
3483,84,Southside,Lloyd featuring Ashanti,missing,missing
3484,85,Dude,Beenie Man,missing,missing
3485,86,Wanna Get to Know You,G-Unit featuring Joe,missing,missing
3486,87,Holidae In,Chingy featuring Ludacris and Snoop Dogg,missing,missing
3487,88,Let's Get It Started,The Black Eyed Peas,missing,missing
3488,89,When the Sun Goes Down,Kenny Chesney featuring Uncle Kracker,44199939,Country
3489,90,American Soldier,Toby Keith,41453659,Country
3490,91,Change Clothes,Jay-Z,171271311,Hip Hop/Rap
3491,92,Don't Tell Me,Avril Lavigne,30448744,Grunge
3492,93,You'll Think of Me,Keith Urban,missing,missing
3493,94,Happy People,R. Kelly,missing,missing
3494,95,Hey Mama,The Black Eyed Peas,156441645,Pop
3495,96,Over and Over,Nelly featuring Tim McGraw,171183496,Hip Hop/Rap
3496,97,Redneck Woman,Gretchen Wilson,52401067,Country
3497,98,Just Lose It,Eminem,103418298,Hardcore Rap
3498,99,Letters from Home,John Michael Montgomery,2212663,Country
3499,100,I Go Back,Kenny Chesney,44199936,Country
3500,1,We Belong Together,Mariah Carey,180844767,Pop
3501,2,Hollaback Girl,Gwen Stefani,34065016,Hip Hop/Rap
3502,3,Let Me Love You,Mario,34571809,Contemporary R&B
3503,4,Since U Been Gone,Kelly Clarkson,105755728,Pop
3504,5,"1, 2 Step",Ciara featuring Missy Elliott,missing,missing
3505,6,Gold Digger,Kanye West featuring Jamie Foxx,34871204,R&B/Soul
3506,7,Boulevard of Broken Dreams,Green Day,138455395,Alternative
3507,8,Candy Shop,50 Cent featuring Olivia,35784394,Hip Hop/Rap
3508,9,Don't Cha,The Pussycat Dolls featuring Busta Rhymes,35171270,Pop
3509,10,Behind These Hazel Eyes,Kelly Clarkson,missing,missing
3510,11,Disco Inferno,50 Cent,35784395,Hip Hop/Rap
3511,12,You and Me,Lifehouse,86790069,Soft Rock
3512,13,Don't Phunk with My Heart,The Black Eyed Peas,37002100,Hip Hop/Rap
3513,14,Lose Control,Missy Elliott featuring Ciara and Fatman Scoop,missing,missing
3514,15,Shake It Off,Mariah Carey,missing,missing
3515,16,Mr. Brightside,The Killers,85452274,Indie Rock
3516,17,Just a Lil Bit,50 Cent,110342678,Hip Hop/Rap
3517,18,Pon de Replay,Rihanna,84565527,Pop
3518,19,How We Do,The Game featuring 50 Cent,35784350,Hip Hop/Rap
3519,20,Beverly Hills,Weezer,73153450,Alternative Rap
3520,21,Oh,Ciara featuring Ludacris,missing,missing
3521,22,Lonely No More,Rob Thomas,34060742,Rock
3522,23,Drop It Like It's Hot,Snoop Dogg featuring Pharrell,4429680,Alternative Rap
3523,24,Hate It or Love It,The Game featuring 50 Cent,35784348,Hip Hop/Rap
3524,25,Lovers & Friends,Lil Jon featuring Usher and Ludacris,missing,missing
3525,26,Soldier,Destiny's Child featuring T.I. and Lil Wayne,34030184,Dirty South
3526,27,Breakaway,Kelly Clarkson,missing,missing
3527,28,Switch,Will Smith,missing,missing
3528,29,Let Me Hold You,Bow Wow featuring Omarion,185151219,Pop
3529,30,Like You,Bow Wow featuring Ciara,201997632,Music
3530,31,Rich Girl,Gwen Stefani featuring Eve,34065015,Pop
3531,32,My Humps,The Black Eyed Peas,85337622,Electronic
3532,33,Obsession (No Es Amor),Frankie J featuring Baby Bash,missing,missing
3533,34,Caught Up,Usher,85809310,Pop
3534,35,Listen to Your Heart,DHT featuring Edmee,35330006,Dance
3535,36,Scars,Papa Roach,86088904,Hard Rock
3536,37,Feel Good Inc.,Gorillaz,85808922,Alternative Rap
3537,38,Let Me Go,3 Doors Down,31362408,Rock
3538,39,Holiday,Green Day,84590065,Alternative
3539,40,"Sugar, We're Goin Down",Fall Out Boy,3585599,EMO
3540,41,Grind with Me,Pretty Ricky,91462401,Contemporary R&B
3541,42,Run It!,Chris Brown featuring Juelz Santana,84672838,Dirty South
3542,43,Photograph,Nickelback,4195136,Grunge
3543,44,Lonely,Akon,173549401,R&B/Soul
3544,45,Collide,Howie Day,33445050,Pop
3545,46,Wake Me Up When September Ends,Green Day,84590069,Punk
3546,47,Slow Down,Bobby Valentino,missing,missing
3547,48,Over and Over,Nelly featuring Tim McGraw,171183496,Hip Hop/Rap
3548,49,Some Cut,Trillville featuring Cutty,155484801,Hip Hop/Rap
3549,50,Get It Poppin',Fat Joe featuring Nelly,missing,missing
3550,51,Play,David Banner,missing,missing
3551,52,Soul Survivor,Young Jeezy featuring Akon,missing,missing
3552,53,Pimpin' All Over the World,Ludacris featuring Bobby Valentino,missing,missing
3553,54,My Boo,Usher and Alicia Keys,missing,missing
3554,55,Sugar (Gimme Some),"Trick Daddy featuring Ludacris, Lil' Kim and Cee Lo Green",92514754,Hip Hop/Rap
3555,56,Karma,Alicia Keys,missing,missing
3556,57,Speed of Sound,Coldplay,84451493,Electronic
3557,58,I Don't Want to Be,Gavin DeGraw,88331204,Pop
3558,59,Mockingbird,Eminem,103418305,Hip Hop/Rap
3559,60,La Tortura,Shakira featuring Alejandro Sanz,85351352,Pop in Spanish
3560,61,She Will Be Loved,Maroon 5,84428835,Pop/Rock
3561,62,Baby I'm Back,Baby Bash featuring Akon,missing,missing
3562,63,Wait (The Whisper Song),Ying Yang Twins,34432401,Dirty South
3563,64,Incomplete,Backstreet Boys,123691703,Adult Contemporary
3564,65,Bring Em Out,T.I.,133557128,Rap
3565,66,Cater 2 U,Destiny's Child,87419674,Contemporary R&B
3566,67,1 Thing,Amerie,85307285,Pop
3567,68,Best of You,Foo Fighters,30127169,Pop/Rock
3568,69,It's Like That,Mariah Carey featuring Jermaine Dupri and Fatman Scoop,85465227,Pop
3569,70,Goin' Crazy,Natalie,166102470,Pop
3570,71,Inside Your Heaven,Carrie Underwood,4418139,Pop
3571,72,Because of You,Kelly Clarkson,105755730,Traditional Country
3572,73,Truth Is,Fantasia,86670597,R&B/Soul
3573,74,Your Body,Pretty Ricky,91462399,Contemporary R&B
3574,75,Beautiful Soul,Jesse McCartney,88324784,Pop/Rock
3575,76,Cool,Gwen Stefani,188325795,Pop
3576,77,Get Back,Ludacris,87848143,Alternative Rap
3577,78,Outta Control,50 Cent featuring Mobb Deep,32048523,Hip Hop/Rap
3578,79,U Don't Know Me,T.I.,85803741,Rap
3579,80,These Words,Natasha Bedingfield,35561163,Pop
3580,81,Don't Lie,The Black Eyed Peas,85337621,Pop
3581,82,Get Right,Jennifer Lopez,17636977,Contemporary R&B
3582,83,Daughters,John Mayer,missing,missing
3583,84,As Good as I Once Was,Toby Keith,18245842,Contemporary Country
3584,85,Girlfight,Brooke Valentine featuring Lil Jon and Big Boi,missing,missing
3585,86,Lose My Breath,Destiny's Child,87419672,Teen Pop
3586,87,Ordinary People,John Legend,80350199,R&B/Soul
3587,88,We Be Burnin',Sean Paul,85961267,Pop
3588,89,Just the Girl,The Click Five,missing,missing
3589,90,True,Ryan Cabrera,46059126,Pop
3590,91,O,Omarion,40246233,R&B/Soul
3591,92,Back Then,Mike Jones,150748866,Hip Hop/Rap
3592,93,Numb/Encore,Jay-Z and Linkin Park,32071333,Hip Hop/Rap
3593,94,Wonderful,Ja Rule featuring R. Kelly and Ashanti,37025888,Hip Hop/Rap
3594,95,I'm Sprung,T-Pain,missing,missing
3595,96,Chariot,Gavin DeGraw,88331198,Pop
3596,97,U Already Know,112 featuring Foxy Brown,179138503,R&B/Soul
3597,98,Mississippi Girl,Faith Hill,92328964,Country
3598,99,Number One Spot,Ludacris,87848142,Hip Hop/Rap
